epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
241,599.444,0.51868,0.36908,0.89198,0,0,0,0,0,0.13672,0,0.005248,0.005248,0.005248
242,601.85,0.45913,0.35247,0.84025,0,0,0,0,0,0.1748,0,0.0052282,0.0052282,0.0052282
243,604.282,0.50629,0.36389,0.86376,0,0,0,0,0,0.07129,0,0.0052084,0.0052084,0.0052084
244,606.72,0.48311,0.37643,0.85995,0,0,0,0,0,0.01367,0,0.0051886,0.0051886,0.0051886
245,609.136,0.50839,0.37087,0.85706,0,0,0,0,0,0.00586,0,0.0051688,0.0051688,0.0051688
246,611.582,0.4705,0.35097,0.85395,0,0,0,0,0,0.01172,0,0.005149,0.005149,0.005149
247,614.044,0.46937,0.37585,0.84007,0,0,0,0,0,0.00781,0,0.0051292,0.0051292,0.0051292
248,616.643,0.48109,0.36187,0.85915,0,0,0,0,0,0.00781,0,0.0051094,0.0051094,0.0051094
249,619.064,0.4654,0.37194,0.83859,0,0,0,0,0,0.00781,0,0.0050896,0.0050896,0.0050896
250,621.494,0.45709,0.32397,0.84249,0,0,0,0,0,0.00195,0,0.0050698,0.0050698,0.0050698
251,624.01,0.48069,0.35584,0.85998,0,0,0,0,0,0.00195,0,0.00505,0.00505,0.00505
252,626.521,0.48756,0.37119,0.86852,0,0,0,0,0,0,0,0.0050302,0.0050302,0.0050302
253,628.983,0.48223,0.38305,0.8653,0,0,0,0,0,0,0,0.0050104,0.0050104,0.0050104
254,631.484,0.45217,0.37165,0.84671,0,0,0,0,0,0,0,0.0049906,0.0049906,0.0049906
255,634.018,0.44394,0.32305,0.85124,0,0,0,0,0,0.0498,0,0.0049708,0.0049708,0.0049708
256,636.543,0.49717,0.3487,0.86588,0,0,0,0,0,0.0332,0,0.004951,0.004951,0.004951
257,639.038,0.47738,0.34801,0.83654,0,0,0,0,0,0.03516,0,0.0049312,0.0049312,0.0049312
258,641.635,0.47673,0.33796,0.8561,0,0,0,0,0,0.04297,0,0.0049114,0.0049114,0.0049114
259,644.157,0.48466,0.35216,0.87485,0,0,0,0,0,0.00586,0,0.0048916,0.0048916,0.0048916
260,646.65,0.44703,0.35946,0.82844,0,0,0,0,0,0.00781,0,0.0048718,0.0048718,0.0048718
261,649.105,0.46503,0.36221,0.85587,0,0,0,0,0,0.04004,0,0.004852,0.004852,0.004852
262,651.609,0.47404,0.35722,0.84923,0,0,0,0,0,0.29199,0,0.0048322,0.0048322,0.0048322
263,654.071,0.43738,0.32418,0.84086,0,0,0,0,0,0.22754,0,0.0048124,0.0048124,0.0048124
264,656.589,0.48156,0.34511,0.84398,0,0,0,0,0,0.03711,0,0.0047926,0.0047926,0.0047926
265,659.072,0.46774,0.35378,0.86787,0,0,0,0,0,0.00977,0,0.0047728,0.0047728,0.0047728
266,661.574,0.46195,0.35439,0.85596,0,0,0,0,0,0.02148,0,0.004753,0.004753,0.004753
267,664.047,0.5256,0.38545,0.87702,0,0,0,0,0,0.03906,0,0.0047332,0.0047332,0.0047332
268,666.493,0.48605,0.38912,0.86347,0,0,0,0,0,0.02148,0,0.0047134,0.0047134,0.0047134
269,668.882,0.47291,0.34047,0.86407,0,0,0,0,0,0.00781,0,0.0046936,0.0046936,0.0046936
270,671.322,0.45527,0.3279,0.84969,0,0,0,0,0,0.00195,0,0.0046738,0.0046738,0.0046738
271,673.793,0.48505,0.36101,0.85889,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
272,676.277,0.45074,0.34653,0.84484,0,0,0,0,0,0.00586,0,0.0046342,0.0046342,0.0046342
273,678.713,0.42397,0.3377,0.84575,0,0,0,0,0,0.00586,0,0.0046144,0.0046144,0.0046144
274,681.266,0.44812,0.32523,0.85501,0,0,0,0,0,0.00391,0,0.0045946,0.0045946,0.0045946
275,683.716,0.47189,0.35262,0.87058,0,0,0,0,0,0.00195,0,0.0045748,0.0045748,0.0045748
276,686.221,0.4877,0.38158,0.87364,0,0,0,0,0,0.00781,0,0.004555,0.004555,0.004555
277,688.672,0.43558,0.33049,0.8509,0,0,0,0,0,0.01172,0,0.0045352,0.0045352,0.0045352
278,691.128,0.50275,0.35571,0.87396,0,0,0,0,0,0.01953,0,0.0045154,0.0045154,0.0045154
279,693.52,0.42374,0.31832,0.8382,0,0,0,0,0,0.00781,0,0.0044956,0.0044956,0.0044956
280,695.949,0.46308,0.34488,0.86353,0,0,0,0,0,0.01172,0,0.0044758,0.0044758,0.0044758
281,698.387,0.43738,0.33408,0.84274,0,0,0,0,0,0.02148,0,0.004456,0.004456,0.004456
282,700.927,0.46712,0.354,0.8647,0,0,0,0,0,0.14551,0,0.0044362,0.0044362,0.0044362
283,703.384,0.46707,0.35092,0.86529,0,0,0,0,0,0.24756,0,0.0044164,0.0044164,0.0044164
284,705.918,0.47025,0.35063,0.85366,0,0,0,0,0,0.06055,0,0.0043966,0.0043966,0.0043966
285,708.279,0.47142,0.33563,0.84881,0,0,0,0,0,0.05078,0,0.0043768,0.0043768,0.0043768
286,710.778,0.51198,0.3919,0.87978,0,0,0,0,0,0.1709,0,0.004357,0.004357,0.004357
287,713.228,0.44362,0.33917,0.8361,0,0,0,0,0,0.18555,0,0.0043372,0.0043372,0.0043372
288,715.719,0.51546,0.38186,0.86883,0,0,0,0,0,0.16797,0,0.0043174,0.0043174,0.0043174
289,718.177,0.45284,0.33274,0.83212,0,0,0,0,0,0.12891,0,0.0042976,0.0042976,0.0042976
290,720.559,0.46391,0.33968,0.85308,0,0,0,0,0,0.08594,0,0.0042778,0.0042778,0.0042778
291,722.985,0.42776,0.33955,0.83692,0,0,0,0,0,0.04492,0,0.004258,0.004258,0.004258
292,725.409,0.46934,0.34283,0.85373,0,0,0,0,0,0.02734,0,0.0042382,0.0042382,0.0042382
293,727.795,0.41522,0.33426,0.83569,0,0,0,0,0,0.00977,0,0.0042184,0.0042184,0.0042184
294,730.235,0.42658,0.33155,0.84555,0,0,0,0,0,0,0,0.0041986,0.0041986,0.0041986
295,732.71,0.49534,0.37719,0.87822,0,0,0,0,0,0,0,0.0041788,0.0041788,0.0041788
296,735.262,0.46439,0.35307,0.85029,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
297,737.709,0.49964,0.37038,0.88609,0,0,0,0,0,0.00391,0,0.0041392,0.0041392,0.0041392
298,740.177,0.44227,0.3285,0.84275,0,0,0,0,0,0.00781,0,0.0041194,0.0041194,0.0041194
299,742.624,0.47751,0.38314,0.85921,0,0,0,0,0,0,0,0.0040996,0.0040996,0.0040996
300,745.054,0.46887,0.35823,0.87653,0,0,0,0,0,0,0,0.0040798,0.0040798,0.0040798
301,747.487,0.44617,0.35286,0.85771,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
302,749.959,0.49018,0.38473,0.87648,0,0,0,0,0,0,0,0.0040402,0.0040402,0.0040402
303,752.363,0.44757,0.33214,0.84355,0,0,0,0,0,0,0,0.0040204,0.0040204,0.0040204
304,754.81,0.49344,0.38263,0.87163,0,0,0,0,0,0,0,0.0040006,0.0040006,0.0040006
305,757.22,0.45157,0.33962,0.8467,0,0,0,0,0,0,0,0.0039808,0.0039808,0.0039808
306,759.736,0.44128,0.35332,0.85053,0,0,0,0,0,0.01172,0,0.003961,0.003961,0.003961
307,762.25,0.45429,0.36369,0.8332,0,0,0,0,0,0.01367,0,0.0039412,0.0039412,0.0039412
308,764.732,0.46097,0.31398,0.85777,0,0,0,0,0,0.02539,0,0.0039214,0.0039214,0.0039214
309,767.199,0.438,0.32458,0.84187,0,0,0,0,0,0.04883,0,0.0039016,0.0039016,0.0039016
310,769.705,0.45211,0.34931,0.85951,0,0,0,0,0,0.02539,0,0.0038818,0.0038818,0.0038818
311,772.247,0.46253,0.36816,0.85987,0,0,0,0,0,0.00195,0,0.003862,0.003862,0.003862
312,774.729,0.41484,0.31199,0.83407,0,0,0,0,0,0,0,0.0038422,0.0038422,0.0038422
313,777.224,0.43954,0.31678,0.85621,0,0,0,0,0,0.00195,0,0.0038224,0.0038224,0.0038224
314,779.666,0.48004,0.35185,0.84644,0,0,0,0,0,0.00195,0,0.0038026,0.0038026,0.0038026
315,782.122,0.4617,0.34953,0.86425,0,0,0,0,0,0,0,0.0037828,0.0037828,0.0037828
316,784.712,0.41885,0.30428,0.83209,0,0,0,0,0,0.00391,0,0.003763,0.003763,0.003763
317,787.21,0.4343,0.30934,0.84692,0,0,0,0,0,0.00586,0,0.0037432,0.0037432,0.0037432
318,789.636,0.41827,0.32041,0.83476,0,0,0,0,0,0.00781,0,0.0037234,0.0037234,0.0037234
319,792.18,0.44931,0.31895,0.84216,0,0,0,0,0,0.00586,0,0.0037036,0.0037036,0.0037036
320,794.697,0.47653,0.3388,0.86887,0,0,0,0,0,0.00977,0,0.0036838,0.0036838,0.0036838
321,797.14,0.42392,0.30985,0.84198,0,0,0,0,0,0.01562,0,0.003664,0.003664,0.003664
322,799.638,0.4541,0.32605,0.85558,0,0,0,0,0,0.01953,0,0.0036442,0.0036442,0.0036442
323,802.203,0.45485,0.32388,0.86167,0,0,0,0,0,0.02344,0,0.0036244,0.0036244,0.0036244
324,804.69,0.4406,0.32615,0.84611,0,0,0,0,0,0.02734,0,0.0036046,0.0036046,0.0036046
325,807.219,0.41171,0.31479,0.8316,0,0,0,0,0,0.0293,0,0.0035848,0.0035848,0.0035848
326,809.762,0.44205,0.34455,0.86014,0,0,0,0,0,0.02734,0,0.003565,0.003565,0.003565
327,812.284,0.47423,0.34936,0.86962,0,0,0,0,0,0.02148,0,0.0035452,0.0035452,0.0035452
328,814.745,0.4329,0.33264,0.83479,0,0,0,0,0,0.01953,0,0.0035254,0.0035254,0.0035254
329,817.233,0.43343,0.3227,0.84398,0,0,0,0,0,0.01172,0,0.0035056,0.0035056,0.0035056
330,819.686,0.43527,0.33687,0.83942,0,0,0,0,0,0.00391,0,0.0034858,0.0034858,0.0034858
331,822.146,0.44406,0.30932,0.85961,0,0,0,0,0,0.00586,0,0.003466,0.003466,0.003466
332,824.628,0.45402,0.30668,0.86626,0,0,0,0,0,0.00391,0,0.0034462,0.0034462,0.0034462
333,827.146,0.45893,0.33024,0.85656,0,0,0,0,0,0.00195,0,0.0034264,0.0034264,0.0034264
334,829.658,0.40342,0.29493,0.83243,0,0,0,0,0,0.00391,0,0.0034066,0.0034066,0.0034066
335,832.184,0.43501,0.335,0.84524,0,0,0,0,0,0,0,0.0033868,0.0033868,0.0033868
336,834.695,0.50042,0.38166,0.87963,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
337,837.156,0.46412,0.34936,0.85858,0,0,0,0,0,0,0,0.0033472,0.0033472,0.0033472
338,839.667,0.44382,0.3396,0.84325,0,0,0,0,0,0,0,0.0033274,0.0033274,0.0033274
339,842.164,0.43292,0.3207,0.84336,0,0,0,0,0,0.01562,0,0.0033076,0.0033076,0.0033076
340,844.611,0.46628,0.32303,0.85377,0,0,0,0,0,0.02148,0,0.0032878,0.0032878,0.0032878
341,847.123,0.49697,0.35746,0.85932,0,0,0,0,0,0.00977,0,0.003268,0.003268,0.003268
342,849.59,0.42696,0.31553,0.84912,0,0,0,0,0,0,0,0.0032482,0.0032482,0.0032482
343,852.111,0.45997,0.33506,0.84339,0,0,0,0,0,0,0,0.0032284,0.0032284,0.0032284
344,854.66,0.43447,0.32955,0.83736,0,0,0,0,0,0,0,0.0032086,0.0032086,0.0032086
345,857.208,0.44395,0.32925,0.85557,0,0,0,0,0,0.00195,0,0.0031888,0.0031888,0.0031888
346,859.645,0.44799,0.3285,0.86078,0,0,0,0,0,0.00391,0,0.003169,0.003169,0.003169
347,862.121,0.46467,0.30822,0.83313,0,0,0,0,0,0,0,0.0031492,0.0031492,0.0031492
348,864.621,0.40957,0.28373,0.84155,0,0,0,0,0,0,0,0.0031294,0.0031294,0.0031294
349,867.026,0.45438,0.33381,0.84549,0,0,0,0,0,0.00586,0,0.0031096,0.0031096,0.0031096
350,869.477,0.53311,0.4279,0.91443,0,0,0,0,0,0.02734,0,0.0030898,0.0030898,0.0030898
351,871.893,0.46562,0.31796,0.85441,0,0,0,0,0,0.02344,0,0.00307,0.00307,0.00307
352,874.362,0.43481,0.3172,0.83747,0,0,0,0,0,0.01953,0,0.0030502,0.0030502,0.0030502
353,876.827,0.41939,0.32625,0.83393,0,0,0,0,0,0.00781,0,0.0030304,0.0030304,0.0030304
354,879.372,0.42919,0.31103,0.83072,0,0,0,0,0,0,0,0.0030106,0.0030106,0.0030106
355,881.903,0.46016,0.32246,0.8404,0,0,0,0,0,0,0,0.0029908,0.0029908,0.0029908
356,884.447,0.43068,0.32497,0.8437,0,0,0,0,0,0.00195,0,0.002971,0.002971,0.002971
357,886.966,0.43425,0.29134,0.85718,0,0,0,0,0,0.01367,0,0.0029512,0.0029512,0.0029512
358,889.458,0.41396,0.32373,0.83348,0,0,0,0,0,0.0332,0,0.0029314,0.0029314,0.0029314
359,892.03,0.42605,0.31643,0.85636,0,0,0,0,0,0.00781,0,0.0029116,0.0029116,0.0029116
360,894.603,0.40122,0.29684,0.83175,0,0,0,0,0,0.00195,0,0.0028918,0.0028918,0.0028918
361,897.077,0.418,0.30561,0.84001,0,0,0,0,0,0.00391,0,0.002872,0.002872,0.002872
362,899.626,0.45183,0.34498,0.86014,0,0,0,0,0,0.00781,0,0.0028522,0.0028522,0.0028522
363,902.185,0.44641,0.29913,0.84784,0,0,0,0,0,0.00781,0,0.0028324,0.0028324,0.0028324
364,904.728,0.45345,0.35436,0.84424,0,0,0,0,0,0.00586,0,0.0028126,0.0028126,0.0028126
365,907.21,0.45504,0.3338,0.86069,0,0,0,0,0,0.00195,0,0.0027928,0.0027928,0.0027928
366,909.812,0.45016,0.32819,0.85961,0,0,0,0,0,0.00195,0,0.002773,0.002773,0.002773
367,912.284,0.41531,0.29297,0.83503,0,0,0,0,0,0,0,0.0027532,0.0027532,0.0027532
368,914.835,0.49879,0.38562,0.87664,0,0,0,0,0,0,0,0.0027334,0.0027334,0.0027334
369,917.304,0.43234,0.30681,0.83864,0,0,0,0,0,0,0,0.0027136,0.0027136,0.0027136
370,919.78,0.43765,0.31237,0.86724,0,0,0,0,0,0,0,0.0026938,0.0026938,0.0026938
371,922.194,0.43579,0.30686,0.8263,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
372,924.725,0.40398,0.31388,0.81737,0,0,0,0,0,0,0,0.0026542,0.0026542,0.0026542
373,927.597,0.42815,0.30958,0.84599,0,0,0,0,0,0,0,0.0026344,0.0026344,0.0026344
374,930.486,0.43659,0.3122,0.84747,0,0,0,0,0,0,0,0.0026146,0.0026146,0.0026146
375,933.058,0.40266,0.29335,0.848,0,0,0,0,0,0,0,0.0025948,0.0025948,0.0025948
376,935.557,0.43645,0.32497,0.85421,0,0,0,0,0,0.00195,0,0.002575,0.002575,0.002575
377,938.037,0.44052,0.34015,0.85111,0,0,0,0,0,0.00195,0,0.0025552,0.0025552,0.0025552
378,940.575,0.49215,0.34326,0.86871,0,0,0,0,0,0.00586,0,0.0025354,0.0025354,0.0025354
379,943.026,0.43355,0.29878,0.85277,0,0,0,0,0,0.00586,0,0.0025156,0.0025156,0.0025156
380,945.457,0.45581,0.32827,0.8578,0,0,0,0,0,0.00977,0,0.0024958,0.0024958,0.0024958
381,947.87,0.47815,0.32641,0.85287,0,0,0,0,0,0.00391,0,0.002476,0.002476,0.002476
382,950.294,0.40879,0.31784,0.83924,0,0,0,0,0,0,0,0.0024562,0.0024562,0.0024562
383,952.822,0.38285,0.27926,0.81953,0,0,0,0,0,0,0,0.0024364,0.0024364,0.0024364
384,955.254,0.43489,0.29482,0.83557,0,0,0,0,0,0,0,0.0024166,0.0024166,0.0024166
385,957.704,0.445,0.33753,0.85813,0,0,0,0,0,0,0,0.0023968,0.0023968,0.0023968
386,960.244,0.44618,0.31539,0.85345,0,0,0,0,0,0,0,0.002377,0.002377,0.002377
387,962.717,0.4334,0.29704,0.83467,0,0,0,0,0,0,0,0.0023572,0.0023572,0.0023572
388,965.149,0.40835,0.28478,0.83247,0,0,0,0,0,0,0,0.0023374,0.0023374,0.0023374
389,967.621,0.45235,0.29872,0.83945,0,0,0,0,0,0.00391,0,0.0023176,0.0023176,0.0023176
390,970.101,0.3899,0.29257,0.82456,0,0,0,0,0,0,0,0.0022978,0.0022978,0.0022978
391,972.499,0.39389,0.3002,0.82598,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
392,975.002,0.38817,0.28165,0.81015,0,0,0,0,0,0,0,0.0022582,0.0022582,0.0022582
393,977.379,0.41954,0.29671,0.84265,0,0,0,0,0,0,0,0.0022384,0.0022384,0.0022384
394,979.781,0.40751,0.30927,0.837,0,0,0,0,0,0,0,0.0022186,0.0022186,0.0022186
395,982.233,0.38927,0.29992,0.82377,0,0,0,0,0,0,0,0.0021988,0.0021988,0.0021988
396,984.654,0.40783,0.29051,0.81816,0,0,0,0,0,0,0,0.002179,0.002179,0.002179
397,987.203,0.40499,0.30558,0.83083,0,0,0,0,0,0,0,0.0021592,0.0021592,0.0021592
398,989.631,0.40797,0.26574,0.84325,0,0,0,0,0,0,0,0.0021394,0.0021394,0.0021394
399,992.066,0.41886,0.29757,0.83917,0,0,0,0,0,0,0,0.0021196,0.0021196,0.0021196
400,994.451,0.45627,0.32582,0.8698,0,0,0,0,0,0,0,0.0020998,0.0020998,0.0020998
401,996.917,0.42997,0.31168,0.82837,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
402,999.345,0.41014,0.27844,0.84697,0,0,0,0,0,0.00391,0,0.0020602,0.0020602,0.0020602
403,1001.78,0.4163,0.29338,0.83251,0,0,0,0,0,0,0,0.0020404,0.0020404,0.0020404
404,1004.17,0.41375,0.29233,0.82267,0,0,0,0,0,0,0,0.0020206,0.0020206,0.0020206
405,1006.54,0.43146,0.34177,0.83762,0,0,0,0,0,0,0,0.0020008,0.0020008,0.0020008
406,1008.92,0.38456,0.27491,0.82803,0,0,0,0,0,0,0,0.001981,0.001981,0.001981
407,1011.33,0.39411,0.27645,0.82992,0,0,0,0,0,0,0,0.0019612,0.0019612,0.0019612
408,1013.73,0.39414,0.26423,0.83203,0,0,0,0,0,0,0,0.0019414,0.0019414,0.0019414
409,1016.14,0.39435,0.29912,0.81167,0,0,0,0,0,0,0,0.0019216,0.0019216,0.0019216
410,1018.6,0.39802,0.28869,0.83212,0,0,0,0,0,0,0,0.0019018,0.0019018,0.0019018
411,1021.02,0.45421,0.3448,0.85027,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
412,1023.42,0.4494,0.35493,0.85879,0,0,0,0,0,0,0,0.0018622,0.0018622,0.0018622
413,1025.82,0.41512,0.28433,0.8436,0,0,0,0,0,0,0,0.0018424,0.0018424,0.0018424
414,1028.18,0.41595,0.29472,0.8374,0,0,0,0,0,0,0,0.0018226,0.0018226,0.0018226
415,1030.62,0.44379,0.33953,0.85063,0,0,0,0,0,0,0,0.0018028,0.0018028,0.0018028
416,1033.08,0.42916,0.30554,0.85393,0,0,0,0,0,0,0,0.001783,0.001783,0.001783
417,1035.53,0.38669,0.27443,0.82065,0,0,0,0,0,0,0,0.0017632,0.0017632,0.0017632
418,1037.93,0.41166,0.28621,0.83223,0,0,0,0,0,0,0,0.0017434,0.0017434,0.0017434
419,1040.33,0.45482,0.31476,0.84879,0,0,0,0,0,0,0,0.0017236,0.0017236,0.0017236
420,1042.72,0.42727,0.305,0.8439,0,0,0,0,0,0,0,0.0017038,0.0017038,0.0017038
421,1045.15,0.40232,0.28045,0.83756,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
422,1047.65,0.39313,0.28313,0.8248,0,0,0,0,0,0,0,0.0016642,0.0016642,0.0016642
423,1050.1,0.43799,0.33479,0.83987,0,0,0,0,0,0,0,0.0016444,0.0016444,0.0016444
424,1052.53,0.44262,0.31693,0.84815,0,0,0,0,0,0,0,0.0016246,0.0016246,0.0016246
425,1054.9,0.44194,0.30189,0.8495,0,0,0,0,0,0,0,0.0016048,0.0016048,0.0016048
426,1057.37,0.41974,0.31091,0.8344,0,0,0,0,0,0,0,0.001585,0.001585,0.001585
427,1059.81,0.42466,0.2903,0.83829,0,0,0,0,0,0,0,0.0015652,0.0015652,0.0015652
428,1062.22,0.41437,0.27894,0.83111,0,0,0,0,0,0,0,0.0015454,0.0015454,0.0015454
429,1064.7,0.40426,0.29495,0.82914,0,0,0,0,0,0,0,0.0015256,0.0015256,0.0015256
430,1067.19,0.40809,0.28267,0.82617,0,0,0,0,0,0,0,0.0015058,0.0015058,0.0015058
431,1069.62,0.39571,0.28304,0.82921,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
432,1072.05,0.38334,0.27496,0.83952,0,0,0,0,0,0,0,0.0014662,0.0014662,0.0014662
433,1074.45,0.42118,0.30566,0.84301,0,0,0,0,0,0,0,0.0014464,0.0014464,0.0014464
434,1076.92,0.39847,0.2719,0.82249,0,0,0,0,0,0,0,0.0014266,0.0014266,0.0014266
435,1079.29,0.42264,0.29677,0.83879,0,0,0,0,0,0,0,0.0014068,0.0014068,0.0014068
436,1081.77,0.39214,0.27084,0.82644,0,0,0,0,0,0,0,0.001387,0.001387,0.001387
437,1084.15,0.41825,0.28146,0.84469,0,0,0,0,0,0,0,0.0013672,0.0013672,0.0013672
438,1086.62,0.37536,0.26154,0.82408,0,0,0,0,0,0,0,0.0013474,0.0013474,0.0013474
439,1089.05,0.44889,0.31781,0.85036,0,0,0,0,0,0,0,0.0013276,0.0013276,0.0013276
440,1091.55,0.43887,0.29468,0.84303,0,0,0,0,0,0,0,0.0013078,0.0013078,0.0013078
441,1093.92,0.39967,0.28186,0.81697,0,0,0,0,0,0.00391,0,0.001288,0.001288,0.001288
442,1096.34,0.41369,0.27851,0.84659,0,0,0,0,0,0.00391,0,0.0012682,0.0012682,0.0012682
443,1098.73,0.39093,0.27633,0.83077,0,0,0,0,0,0.00195,0,0.0012484,0.0012484,0.0012484
444,1101.14,0.40172,0.26488,0.84122,0,0,0,0,0,0.00586,0,0.0012286,0.0012286,0.0012286
445,1103.64,0.39146,0.26995,0.83132,0,0,0,0,0,0.00586,0,0.0012088,0.0012088,0.0012088
446,1106.08,0.34993,0.24375,0.82218,0,0,0,0,0,0.00195,0,0.001189,0.001189,0.001189
447,1108.48,0.37276,0.27636,0.82659,0,0,0,0,0,0.00195,0,0.0011692,0.0011692,0.0011692
448,1110.94,0.41023,0.30249,0.83118,0,0,0,0,0,0.00195,0,0.0011494,0.0011494,0.0011494
449,1113.33,0.39594,0.27225,0.83788,0,0,0,0,0,0.00195,0,0.0011296,0.0011296,0.0011296
450,1115.85,0.40421,0.27134,0.84618,0,0,0,0,0,0,0,0.0011098,0.0011098,0.0011098
451,1118.31,0.36424,0.24497,0.82259,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
452,1120.84,0.41367,0.27598,0.83948,0,0,0,0,0,0.00195,0,0.0010702,0.0010702,0.0010702
453,1123.29,0.38176,0.24702,0.82139,0,0,0,0,0,0.00391,0,0.0010504,0.0010504,0.0010504
454,1125.72,0.40193,0.28281,0.85329,0,0,0,0,0,0.00195,0,0.0010306,0.0010306,0.0010306
455,1128.18,0.38373,0.27369,0.84259,0,0,0,0,0,0,0,0.0010108,0.0010108,0.0010108
456,1130.64,0.40632,0.27923,0.85002,0,0,0,0,0,0,0,0.000991,0.000991,0.000991
457,1133.06,0.36817,0.24969,0.82255,0,0,0,0,0,0,0,0.0009712,0.0009712,0.0009712
458,1135.44,0.43412,0.36044,0.83918,0,0,0,0,0,0,0,0.0009514,0.0009514,0.0009514
459,1137.94,0.41154,0.2801,0.83778,0,0,0,0,0,0,0,0.0009316,0.0009316,0.0009316
460,1140.35,0.38194,0.2677,0.82972,0,0,0,0,0,0.00195,0,0.0009118,0.0009118,0.0009118
461,1142.81,0.4196,0.30757,0.83421,0,0,0,0,0,0.00391,0,0.000892,0.000892,0.000892
462,1145.23,0.43376,0.3151,0.85524,0,0,0,0,0,0.00586,0,0.0008722,0.0008722,0.0008722
463,1147.63,0.3906,0.26504,0.83174,0,0,0,0,0,0.00586,0,0.0008524,0.0008524,0.0008524
464,1150.06,0.38945,0.27244,0.83524,0,0,0,0,0,0.00391,0,0.0008326,0.0008326,0.0008326
465,1152.47,0.42208,0.31059,0.84969,0,0,0,0,0,0.00391,0,0.0008128,0.0008128,0.0008128
466,1154.94,0.36951,0.27485,0.80019,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
467,1157.33,0.39582,0.29565,0.81757,0,0,0,0,0,0,0,0.0007732,0.0007732,0.0007732
468,1159.74,0.37733,0.25637,0.82246,0,0,0,0,0,0,0,0.0007534,0.0007534,0.0007534
469,1162.13,0.41241,0.29716,0.84735,0,0,0,0,0,0,0,0.0007336,0.0007336,0.0007336
470,1164.52,0.40441,0.26873,0.83324,0,0,0,0,0,0,0,0.0007138,0.0007138,0.0007138
471,1166.99,0.40552,0.28699,0.82978,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
472,1169.41,0.37286,0.25405,0.80702,0,0,0,0,0,0,0,0.0006742,0.0006742,0.0006742
473,1171.9,0.38779,0.2925,0.82957,0,0,0,0,0,0,0,0.0006544,0.0006544,0.0006544
474,1174.32,0.39035,0.2844,0.84285,0,0,0,0,0,0,0,0.0006346,0.0006346,0.0006346
475,1176.81,0.40821,0.28415,0.8432,0,0,0,0,0,0,0,0.0006148,0.0006148,0.0006148
476,1179.21,0.38584,0.27412,0.83138,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
477,1181.71,0.39076,0.28483,0.83403,0,0,0,0,0,0,0,0.0005752,0.0005752,0.0005752
478,1184.14,0.40069,0.27359,0.82872,0,0,0,0,0,0.00391,0,0.0005554,0.0005554,0.0005554
479,1186.63,0.44774,0.30739,0.86311,0,0,0,0,0,0.00781,0,0.0005356,0.0005356,0.0005356
480,1189.09,0.42503,0.27073,0.82368,0,0,0,0,0,0.01172,0,0.0005158,0.0005158,0.0005158
481,1191.51,0.37153,0.24951,0.82834,0,0,0,0,0,0.01367,0,0.000496,0.000496,0.000496
482,1193.95,0.45222,0.29856,0.86176,0,0,0,0,0,0.01562,0,0.0004762,0.0004762,0.0004762
483,1196.41,0.37709,0.23797,0.80586,0,0,0,0,0,0.01562,0,0.0004564,0.0004564,0.0004564
484,1198.85,0.41236,0.27686,0.8426,0,0,0,0,0,0.01562,0,0.0004366,0.0004366,0.0004366
485,1201.27,0.38962,0.27024,0.8208,0,0,0,0,0,0.01562,0,0.0004168,0.0004168,0.0004168
486,1238.36,0.32676,0.22919,0.79898,0,0,0,0,0,0.01367,0,0.000397,0.000397,0.000397
487,1240.76,0.36682,0.25945,0.82927,0,0,0,0,0,0.01367,0,0.0003772,0.0003772,0.0003772
488,1243.18,0.34762,0.25078,0.81248,0,0,0,0,0,0.01367,0,0.0003574,0.0003574,0.0003574
489,1245.54,0.35849,0.22871,0.82141,0,0,0,0,0,0.01367,0,0.0003376,0.0003376,0.0003376
490,1247.93,0.3194,0.2267,0.82019,0,0,0,0,0,0.01367,0,0.0003178,0.0003178,0.0003178
491,1250.29,0.34633,0.22934,0.84213,0,0,0,0,0,0.01367,0,0.000298,0.000298,0.000298
492,1252.67,0.32513,0.23633,0.83471,0,0,0,0,0,0.01367,0,0.0002782,0.0002782,0.0002782
493,1255.05,0.34681,0.23884,0.83237,0,0,0,0,0,0.01367,0,0.0002584,0.0002584,0.0002584
494,1257.5,0.33904,0.23044,0.79572,0,0,0,0,0,0.01367,0,0.0002386,0.0002386,0.0002386
495,1259.87,0.33976,0.24116,0.81797,0,0,0,0,0,0.01367,0,0.0002188,0.0002188,0.0002188
